treatment,session_no,id,subject,period,subjects,group,Profit,TotalProfit,Participate,global_period,decision_1,earnings_1,RandomPeriod1,RandomPeriod2,rand,rank,consent,ans1,ans3a,ans4a,ans5a,ans6,ans7,random_no0,time0,time0_group1,time0_group2,time0_group3,time0_group4,time0_group5,time0_group6,time0_group7,time0_group8,time0_group9,time0_group10,decision_0,random_no1,time1,time1_group1,time1_group2,time1_group3,time1_group4,time1_group5,time1_group6,time1_group7,time1_group8,time1_group9,time1_group10,TimeINVESTDecisionStage1Group1OK,TimeINVESTDecisionStage1Group2OK,TimeINVESTDecisionStage1Group3OK,TimeINVESTDecisionStage1Group4OK,TimeINVESTDecisionStage1Group5OK,TimeINVESTDecisionStage1Group6OK,TimeINVESTDecisionStage1Group7OK,TimeINVESTDecisionStage1Group8OK,TimeINVESTDecisionStage1Group9OK,TimeINVESTDecisionStage1Group10O,group_success1,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,rn1,rn2,RN1,RN2,payoff_HL,decision,choice,prob1,prob2,friends,family,fb,stress,risks,taste_friends,argue_friends,defend_unpopular,less_fortunate,themselves,community,finds_fault,cold_aloof,considerate_kind,cooperate,rude,helpful_unselfish,quarrels,forgiving,trusting,gender,caste,age,religion,Marks10,Marks12,student,major,fam_inc,finalPayoff1,finalPayoff2,volunteerid_1,LeaveStage,gain_1,chosen_name,nickname_1,namecount_1,nickname_2,namecount_2,nickname_3,namecount_3,nickname_4,namecount_4,nickname_5,namecount_5,nickname_6,namecount_6,nickname_7,namecount_7,nickname_8,namecount_8,nickname_9,namecount_9,nickname_10,namecount_10,volunteername_1,gender_ans,gender_chosen,rank2,nonvolunteername1,nonvolunteername2,first_name,last_name,finalPayoff
4,23,262,1,10,subjects,6,0,0,0,10,0,900,5,11,.0059377020252578,1,-,-,-,-,-,-,-,.75548208167566,79,71,57,78,80,76,79,61,89,0,0,-,.108902387371707,50,51,49,49,68,60,50,82,63,0,0,-,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,10,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
4,23,262,1,11,subjects,0,0,0,0,11,0,100,5,11,.249113952391368,6,-,-,-,-,-,-,-,0,69,0,0,0,0,0,0,0,0,0,0,-,0,83,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,1,1,1,1,1,1,.906028028068145,.620411929497687,10,7,200,10,1,100,0,5,5,1,1,3,3,2,4,5,2,5,1,2,5,5,4,5,1,4,5,2,1,20,3,89.7,92,3,1,200000,300,200,0,-,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,500
4,23,263,2,1,subjects,4,0,0,0,1,0,900,9,11,.855523932657914,2,1,0,900,300,100,2,3,0,70,74,69,86,70,81,89,72,72,0,0,0,0,87,53,59,77,87,84,57,86,71,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
4,23,263,2,2,subjects,7,0,0,0,2,1,300,9,11,.414845288924335,2,-,-,-,-,-,-,-,0,55,77,76,59,80,84,55,55,63,0,0,-,0,89,61,47,71,51,84,75,89,75,0,0,0,0,0,0,0,0,14,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,263,2,3,subjects,4,0,0,0,3,0,900,9,11,.882794931010713,3,-,-,-,-,-,-,-,0,59,70,76,84,59,49,64,81,80,0,0,-,0,85,45,55,86,85,57,64,85,88,0,0,0,0,0,0,-,-,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,263,2,4,subjects,8,0,0,0,4,0,900,9,11,.831465624194343,1,-,-,-,-,-,-,-,.102976307320863,50,70,64,77,85,80,78,73,50,0,0,-,.819943132260787,82,79,83,65,77,83,72,75,82,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
4,23,263,2,5,subjects,4,0,0,0,5,0,900,9,11,.8719745617695031,3,-,-,-,-,-,-,-,0,81,51,80,66,81,54,52,48,79,0,0,-,0,61,71,79,62,61,53,68,63,87,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,263,2,6,subjects,2,0,0,0,6,0,900,9,11,.176164571277873,1,-,-,-,-,-,-,-,.141903731572396,51,87,51,85,47,51,80,58,77,0,0,-,.766761045328695,80,73,80,81,68,87,45,58,63,0,0,0,0,0,0,0,-,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
4,23,263,2,7,subjects,3,0,0,0,7,1,300,9,11,.56338022815221,2,-,-,-,-,-,-,-,0,67,49,46,67,65,66,81,74,55,0,0,-,0,75,78,54,75,57,80,85,63,76,0,0,0,0,9,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,263,2,8,subjects,7,0,0,0,8,1,300,9,11,.492302267110116,2,-,-,-,-,-,-,-,0,85,46,73,86,83,48,49,85,89,0,0,-,0,88,75,90,56,89,50,89,88,53,0,0,0,0,-,0,0,0,19,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,263,2,9,subjects,5,0,0,0,9,0,900,9,11,.559840142987594,3,-,-,-,-,-,-,-,0,55,76,84,75,68,55,63,49,45,0,0,-,0,47,80,57,87,69,47,69,80,64,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,,10,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,263,2,10,subjects,7,0,0,0,10,0,900,9,11,.147820069057783,2,-,-,-,-,-,-,-,0,61,71,57,78,80,76,79,61,89,0,0,-,0,82,51,49,49,68,60,50,82,63,0,0,-,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,,22,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
4,23,263,2,11,subjects,0,0,0,0,11,0,100,9,11,.816834240600855,22,-,-,-,-,-,-,-,0,69,0,0,0,0,0,0,0,0,0,0,-,0,83,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,1,1,0,0,0,0,.965035359824558,.621278421311303,10,7,385,10,0,100,0,3,5,1,3,3,3,4,4,5,2,5,4,5,4,5,4,4,1,2,5,2,5,19,1,95,85,3,5,150000,900,385,0,-,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1285
4,23,264,3,1,subjects,2,0,0,0,1,1,300,7,11,.859086107862687,3,1,0,900,300,100,2,3,0,69,74,69,86,70,81,89,72,72,0,0,0,0,59,53,59,77,87,84,57,86,71,0,0,0,17,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,264,3,2,subjects,2,0,0,0,2,1,300,7,11,.490327901435237,2,-,-,-,-,-,-,-,0,76,77,76,59,80,84,55,55,63,0,0,-,0,47,61,47,71,51,84,75,89,75,0,0,0,5,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,264,3,3,subjects,3,0,0,0,3,0,900,7,11,.377201568510942,2,-,-,-,-,-,-,-,0,84,70,76,84,59,49,64,81,80,0,0,-,0,86,45,55,86,85,57,64,85,88,0,0,0,0,0,0,-,-,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,264,3,4,subjects,3,0,0,0,4,1,300,7,11,.926720685291439,3,-,-,-,-,-,-,-,0,77,70,64,77,85,80,78,73,50,0,0,-,0,65,79,83,65,77,83,72,75,82,0,0,0,0,23,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,264,3,5,subjects,3,0,0,0,5,1,300,7,11,.471955141738036,1,-,-,-,-,-,-,-,.469020733362539,66,51,80,66,81,54,52,48,79,0,0,-,.371996728410942,62,71,79,62,61,53,68,63,87,0,0,0,0,19,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,264,3,6,subjects,2,0,0,0,6,0,900,7,11,.5668816094132521,3,-,-,-,-,-,-,-,0,51,87,51,85,47,51,80,58,77,0,0,-,0,80,73,80,81,68,87,45,58,63,0,0,0,0,0,0,0,-,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,264,3,7,subjects,1,0,0,0,7,0,900,7,11,.115673698073101,1,-,-,-,-,-,-,-,.0831470303624621,49,49,46,67,65,66,81,74,55,0,0,-,.723430649714279,78,78,54,75,57,80,85,63,76,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,,24,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
4,23,264,3,8,subjects,1,0,0,0,8,1,300,7,11,.912272821605332,3,-,-,-,-,-,-,-,0,46,46,73,86,83,48,49,85,89,0,0,-,0,75,75,90,56,89,50,89,88,53,0,0,32,0,-,0,0,0,0,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,,3,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,264,3,9,subjects,8,0,0,0,9,0,900,7,11,.327431629564348,3,-,-,-,-,-,-,-,0,45,76,84,75,68,55,63,49,45,0,0,-,0,64,80,57,87,69,47,69,80,64,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,,1,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,264,3,10,subjects,3,0,0,0,10,1,300,7,11,.750858490239297,1,-,-,-,-,-,-,-,.731900168923614,78,71,57,78,80,76,79,61,89,0,0,-,.0841298588012018,49,51,49,49,68,60,50,82,63,0,0,-,0,4,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,,3,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,264,3,11,subjects,0,0,0,0,11,0,100,7,11,.549097371077676,14,-,-,-,-,-,-,-,0,69,0,0,0,0,0,0,0,0,0,0,-,0,83,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,1,1,1,0,0,0,.933866490113486,.856332139045154,10,9,385,10,0,100,0,4,5,1,2,4,5,4,1,2,1,5,2,5,5,4,2,5,1,5,5,1,1,19,3,91,80,3,5,500000,900,385,0,-,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1285
4,23,265,4,1,subjects,6,0,0,0,1,0,900,10,11,.7386316795547641,2,1,0,900,300,100,2,3,0,89,74,69,86,70,81,89,72,72,0,0,0,0,57,53,59,77,87,84,57,86,71,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
4,23,265,4,2,subjects,4,0,0,0,2,1,300,10,11,.836655246949128,3,-,-,-,-,-,-,-,0,80,77,76,59,80,84,55,55,63,0,0,-,0,51,61,47,71,51,84,75,89,75,0,0,0,0,0,16,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,265,4,3,subjects,8,0,0,0,3,1,300,10,11,.613549597847065,3,-,-,-,-,-,-,-,0,80,70,76,84,59,49,64,81,80,0,0,-,0,88,45,55,86,85,57,64,85,88,0,0,0,0,0,0,-,-,0,48,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,265,4,4,subjects,6,0,0,0,4,0,900,10,11,.485066447167222,3,-,-,-,-,-,-,-,0,78,70,64,77,85,80,78,73,50,0,0,-,0,72,79,83,65,77,83,72,75,82,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,265,4,5,subjects,3,0,0,0,5,0,900,10,11,.834110256207226,3,-,-,-,-,-,-,-,0,66,51,80,66,81,54,52,48,79,0,0,-,0,62,71,79,62,61,53,68,63,87,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,265,4,6,subjects,3,0,0,0,6,0,900,10,11,.737788133666752,3,-,-,-,-,-,-,-,0,85,87,51,85,47,51,80,58,77,0,0,-,0,81,73,80,81,68,87,45,58,63,0,0,0,0,0,0,0,-,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,265,4,7,subjects,8,0,0,0,7,1,300,10,11,.665950050421967,3,-,-,-,-,-,-,-,0,55,49,46,67,65,66,81,74,55,0,0,-,0,76,78,54,75,57,80,85,63,76,0,0,0,0,0,0,0,0,0,31,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,265,4,8,subjects,7,0,0,0,8,0,900,10,11,.7118091451524799,3,-,-,-,-,-,-,-,0,85,46,73,86,83,48,49,85,89,0,0,-,0,88,75,90,56,89,50,89,88,53,0,0,0,0,-,0,0,0,0,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,265,4,9,subjects,4,0,0,0,9,1,300,10,11,.9182711271188549,3,-,-,-,-,-,-,-,0,68,76,84,75,68,55,63,49,45,0,0,-,0,69,80,57,87,69,47,69,80,64,0,0,0,0,0,18,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,265,4,10,subjects,7,0,0,0,10,0,900,10,11,.173106996423149,3,-,-,-,-,-,-,-,0,61,71,57,78,80,76,79,61,89,0,0,-,0,82,51,49,49,68,60,50,82,63,0,0,-,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,,22,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,265,4,11,subjects,0,0,0,0,11,0,100,10,11,.970536871799517,24,-,-,-,-,-,-,-,0,69,0,0,0,0,0,0,0,0,0,0,-,0,83,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,0,1,1,1,1,0,.0452782255808255,.869922201554254,1,9,160,1,1,90,10,5,4,1,3,3,5,4,4,4,5,5,2,4,4,5,1,4,1,4,5,2,4,19,2,98,95,3,5,1600,900,160,0,-,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1060
4,23,266,5,1,subjects,3,0,0,0,1,0,900,9,11,.780611568494053,2,1,0,900,300,100,2,3,0,86,74,69,86,70,81,89,72,72,0,0,0,0,77,53,59,77,87,84,57,86,71,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
4,23,266,5,2,subjects,6,0,0,0,2,0,900,9,11,.503108837876053,1,-,-,-,-,-,-,-,.218460702439053,55,77,76,59,80,84,55,55,63,0,0,-,.657655714851643,75,61,47,71,51,84,75,89,75,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
4,23,266,5,3,subjects,1,0,0,0,3,0,900,9,11,.537836316292097,2,-,-,-,-,-,-,-,0,70,70,76,84,59,49,64,81,80,0,0,-,0,45,45,55,86,85,57,64,85,88,0,0,0,0,0,0,-,-,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
4,23,266,5,4,subjects,3,0,0,0,4,0,900,9,11,.562042808421907,2,-,-,-,-,-,-,-,0,77,70,64,77,85,80,78,73,50,0,0,-,0,65,79,83,65,77,83,72,75,82,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,266,5,5,subjects,6,0,0,0,5,1,300,9,11,.847965693496151,3,-,-,-,-,-,-,-,0,52,51,80,66,81,54,52,48,79,0,0,-,0,68,71,79,62,61,53,68,63,87,0,0,0,0,0,0,0,25,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,266,5,6,subjects,1,0,0,0,6,0,900,9,11,.444055716713916,3,-,-,-,-,-,-,-,0,87,87,51,85,47,51,80,58,77,0,0,-,0,73,73,80,81,68,87,45,58,63,0,0,0,0,0,0,0,-,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,266,5,7,subjects,5,0,0,0,7,0,900,9,11,.150067191175216,2,-,-,-,-,-,-,-,0,66,49,46,67,65,66,81,74,55,0,0,-,0,80,78,54,75,57,80,85,63,76,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,266,5,8,subjects,8,0,0,0,8,0,100,9,11,.422053466747539,1,-,-,-,-,-,-,-,.980228348160268,89,46,73,86,83,48,49,85,89,0,0,-,.180942162489957,53,75,90,56,89,50,89,88,53,0,0,0,0,-,0,0,0,0,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,266,5,9,subjects,2,0,0,0,9,0,900,9,11,.329443956878708,1,-,-,-,-,-,-,-,.868567894151698,84,76,84,75,68,55,63,49,45,0,0,-,.25798320083785,57,80,57,87,69,47,69,80,64,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,,18,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
4,23,266,5,10,subjects,8,0,0,0,10,0,900,9,11,.630178358233616,2,-,-,-,-,-,-,-,0,89,71,57,78,80,76,79,61,89,0,0,-,0,63,51,49,49,68,60,50,82,63,0,0,-,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,,15,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,266,5,11,subjects,0,0,0,0,11,0,100,9,11,.0117522073033043,1,-,-,-,-,-,-,-,.525249876792193,69,0,0,0,0,0,0,0,0,0,0,-,.840420003440426,83,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,1,1,0,0,0,0,.941040523788444,.0680833123941362,10,1,385,10,0,100,0,4,5,3,1,3,4,3,2,5,2,5,1,1,5,5,1,5,2,5,5,1,5,19,3,98,96,3,5,30000,900,385,0,-,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1285
4,23,267,6,1,subjects,6,0,0,0,1,0,900,6,11,.95209469411154,3,1,0,900,300,100,2,3,0,89,74,69,86,70,81,89,72,72,0,0,0,0,57,53,59,77,87,84,57,86,71,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,267,6,2,subjects,6,0,0,0,2,0,900,6,11,.79073618156404,3,-,-,-,-,-,-,-,0,55,77,76,59,80,84,55,55,63,0,0,-,0,75,61,47,71,51,84,75,89,75,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,267,6,3,subjects,6,0,0,0,3,0,100,6,11,.490582929686914,2,-,-,-,-,-,-,-,0,64,70,76,84,59,49,64,81,80,0,0,-,0,64,45,55,86,85,57,64,85,88,0,0,0,0,0,0,-,-,0,0,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
4,23,267,6,4,subjects,5,0,0,0,4,0,900,6,11,.149014402715961,1,-,-,-,-,-,-,-,.784223907061025,80,70,64,77,85,80,78,73,50,0,0,-,.847392575744256,83,79,83,65,77,83,72,75,82,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
4,23,267,6,5,subjects,7,0,0,0,5,0,900,6,11,.413783127634685,2,-,-,-,-,-,-,-,0,48,51,80,66,81,54,52,48,79,0,0,-,0,63,71,79,62,61,53,68,63,87,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,267,6,6,subjects,7,0,0,0,6,0,900,6,11,.530829024748331,2,-,-,-,-,-,-,-,0,58,87,51,85,47,51,80,58,77,0,0,-,0,58,73,80,81,68,87,45,58,63,0,0,0,0,0,0,0,-,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,,23,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,23,267,6,7,subjects,7,0,0,0,7,0,900,6,11,.228972329399069,1,-,-,-,-,-,-,-,.654239140755608,74,49,46,67,65,66,81,74,55,0,0,-,.409288883865479,63,78,54,75,57,80,85,63,76,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,,15,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
4,23,267,6,8,subjects,1,0,0,0,8,0,900,6,11,.794957938508576,1,-,-,-,-,-,-,-,.0304850838289061,46,46,73,86,83,48,49,85,89,0,0,-,.669839471424855,75,75,90,56,89,50,89,88,53,0,0,0,0,-,0,0,0,0,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,,3,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
