id,DG_order,sessionid,playerid,date,treatmentdg,muslim,a2,living_cond,b1,b5,b6,b15,dg_statement1,dg_statement2,type,age,rel_firstidentity,tanzania,intervdgGhana1,intervdgGhana2,intervdgGhana3,intervdgGhana4,intervdgGhana5,c_intervdgGhana6,intervdgTanz1,intervdgTanz2,intervdgTanz3,intervdgTanz4,intervdgTanz5,c_intervdgTanz6,sessionGhana1,sessionGhana2,sessionGhana3,sessionGhana4,sessionGhana5,sessionGhana6,sessionGhana7,sessionGhana8,sessionGhana9,sessionGhana10,sessionGhana11,sessionGhana12,sessionGhana13,sessionGhana14,c_sessionGhana15,sessionTanz1,sessionTanz2,sessionTanz3,sessionTanz4,sessionTanz5,sessionTanz6,sessionTanz7,sessionTanz8,sessionTanz9,sessionTanz10,sessionTanz11,sessionTanz12,sessionTanz13,sessionTanz14,c_sessionTanz15,treatDG1,treatDG2,treatDG3,state3_1,state3_2,state3_3,fdg1,fdg2,samer,discrDG,negative_discri,positive_discri,female,fraction_dg,b3,b4,b8,b9,b10,b11,b12,b13,equal,order,rounddiscr_v1
1314,1,23,31,1107,One true religion,no,some post-secondary,Better,About once a week,yes,no,yes,agree,agree,Dar Es Salaam,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,0.1,Same religion,Positive,No,1,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,0,1,0
1314,2,23,31,1107,One true religion,no,some post-secondary,Better,About once a week,yes,no,yes,agree,agree,Dar Es Salaam,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,0.1,Other religion,Positive,No,1,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,0,1,0
1315,1,23,32,1107,Universal love,no,primary completed,Same,A few times a year,yes,yes,yes,disagree,agree,Dar Es Salaam,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.2,Same religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,uncertain,1,1,1
1315,2,23,32,1107,Universal love,no,primary completed,Same,A few times a year,yes,yes,yes,disagree,agree,Dar Es Salaam,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.2,Other religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,uncertain,1,1,1
1316,1,23,33,1107,Control,yes,some secondary,worse,A few times a year,no,no,,disagree,agree,Dar Es Salaam,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.2,Other religion,No,No,0,0,0.2,Prayer has little importance in my life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,agree,agree,agree,disagree,disagree,disagree,1,0,1
1316,2,23,33,1107,Control,yes,some secondary,worse,A few times a year,no,no,,disagree,agree,Dar Es Salaam,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.2,Same religion,No,No,0,0,0.2,Prayer has little importance in my life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,agree,agree,agree,disagree,disagree,disagree,1,0,1
1317,1,23,34,1107,One true religion,no,primary completed,worse,A few times a week,yes,yes,yes,agree,agree,Dar Es Salaam,46,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.1,0.1,Other religion,No,No,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,1,0,1
1317,2,23,34,1107,One true religion,no,primary completed,worse,A few times a week,yes,yes,yes,agree,agree,Dar Es Salaam,46,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.1,0.1,Same religion,No,No,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,1,0,1
1318,1,23,35,1107,Universal love,yes,primary completed,Better,About once a month,yes,no,yes,agree,agree,Dar Es Salaam,65,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.1,0.1,Same religion,No,No,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,1,1
1318,2,23,35,1107,Universal love,yes,primary completed,Better,About once a month,yes,no,yes,agree,agree,Dar Es Salaam,65,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.1,0.1,Other religion,No,No,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,1,1
1319,1,23,36,1107,Control,yes,some post-secondary,Same,Never,no,no,yes,neutral,agree,Dar Es Salaam,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.5,0.6,Same religion,Positive,No,1,0,0.5,I usually pray in times of stress or need but rarely at any other time," Although I sometimes question his existence, I do believe in God",uncertain,uncertain,agree,uncertain,disagree,uncertain,0,1,1
1319,2,23,36,1107,Control,yes,some post-secondary,Same,Never,no,no,yes,neutral,agree,Dar Es Salaam,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.5,0.6,Other religion,Positive,No,1,0,0.6,I usually pray in times of stress or need but rarely at any other time," Although I sometimes question his existence, I do believe in God",uncertain,uncertain,agree,uncertain,disagree,uncertain,0,1,1
1320,1,23,37,1107,One true religion,no,some post-secondary,Much worse,About once a month,yes,no,yes,agree,agree,Dar Es Salaam,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.1,0.8,Other religion,Negative,Negative,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,0,0,1
1320,2,23,37,1107,One true religion,no,some post-secondary,Much worse,About once a month,yes,no,yes,agree,agree,Dar Es Salaam,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.1,0.8,Same religion,Negative,Negative,0,0,0.8,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,0,0,1
1321,1,23,38,1107,Universal love,no,secondary completed,Much better,A few times a year,yes,yes,,agree,agree,Dar Es Salaam,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Other religion,No,No,0,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,,,,,,1,0,0
1321,2,23,38,1107,Universal love,no,secondary completed,Much better,A few times a year,yes,yes,,agree,agree,Dar Es Salaam,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Same religion,No,No,0,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,,,,,,1,0,0
1322,1,23,39,1107,Control,yes,secondary completed,Same,A few times a week,yes,yes,yes,agree,agree,Dar Es Salaam,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.7,0.6,Same religion,Negative,Negative,0,0,0.7,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,0,1,1
1322,2,23,39,1107,Control,yes,secondary completed,Same,A few times a week,yes,yes,yes,agree,agree,Dar Es Salaam,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.7,0.6,Other religion,Negative,Negative,0,0,0.6,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,0,1,1
1323,1,23,40,1107,One true religion,no,secondary completed,worse,About once a month,yes,yes,yes,agree,agree,Dar Es Salaam,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.6,0.8,Same religion,Positive,No,1,0,0.6,I usually pray in times of stress or need but rarely at any other time,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,0,1,1
1323,2,23,40,1107,One true religion,no,secondary completed,worse,About once a month,yes,yes,yes,agree,agree,Dar Es Salaam,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.6,0.8,Other religion,Positive,No,1,0,0.8,I usually pray in times of stress or need but rarely at any other time,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,0,1,1
1324,1,23,41,1107,Universal love,no,primary completed,worse,A few times a week,yes,yes,yes,disagree,agree,Dar Es Salaam,35,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.3,0.1,Same religion,Negative,Negative,0,1,0.3,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,uncertain,uncertain,uncertain,0,1,1
1324,2,23,41,1107,Universal love,no,primary completed,worse,A few times a week,yes,yes,yes,disagree,agree,Dar Es Salaam,35,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.3,0.1,Other religion,Negative,Negative,0,1,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,uncertain,uncertain,uncertain,0,1,1
1325,1,23,42,1107,Control,yes,primary completed,Much worse,About once a week,yes,yes,yes,disagree,agree,Dar Es Salaam,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.1,0.1,Other religion,No,No,0,1,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,uncertain,1,0,1
1325,2,23,42,1107,Control,yes,primary completed,Much worse,About once a week,yes,yes,yes,disagree,agree,Dar Es Salaam,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.1,0.1,Same religion,No,No,0,1,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,uncertain,1,0,1
1326,1,23,43,1107,One true religion,no,completed post-secondary,Same,About once a week,yes,yes,yes,disagree,agree,Dar Es Salaam,26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.5,0.5,Same religion,No,No,0,1,0.5,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,1,1,1
1326,2,23,43,1107,One true religion,no,completed post-secondary,Same,About once a week,yes,yes,yes,disagree,agree,Dar Es Salaam,26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.5,0.5,Other religion,No,No,0,1,0.5,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,1,1,1
1327,1,23,44,1107,Universal love,no,secondary completed,Same,A few times a week,yes,yes,yes,agree,agree,Dar Es Salaam,29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.1,Same religion,Negative,Negative,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,uncertain,uncertain,0,1,1
1327,2,23,44,1107,Universal love,no,secondary completed,Same,A few times a week,yes,yes,yes,agree,agree,Dar Es Salaam,29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.1,Other religion,Negative,Negative,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,uncertain,uncertain,0,1,1
1328,1,23,45,1107,Control,no,completed post-secondary,Better,About once a week,yes,yes,yes,disagree,agree,Dar Es Salaam,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.4,0.4,Same religion,No,No,0,1,0.4,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,agree,uncertain,strongly disagree,1,1,1
1328,2,23,45,1107,Control,no,completed post-secondary,Better,About once a week,yes,yes,yes,disagree,agree,Dar Es Salaam,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.4,0.4,Other religion,No,No,0,1,0.4,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,agree,uncertain,strongly disagree,1,1,1
1329,1,24,1,1507,One true religion,yes,primary completed,worse,About once a month,yes,yes,yes,disagree,agree,Dar Es Salaam,47,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,agree,0,0,0.2,0.2,Same religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,agree,strongly agree,strongly agree,strongly agree,strongly agree,1,1,1
1329,2,24,1,1507,One true religion,yes,primary completed,worse,About once a month,yes,yes,yes,disagree,agree,Dar Es Salaam,47,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,agree,0,0,0.2,0.2,Other religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,agree,strongly agree,strongly agree,strongly agree,strongly agree,1,1,1
1330,1,24,2,1507,Universal love,no,completed post-secondary,Better,A few times a year,no,no,yes,agree,agree,Dar Es Salaam,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,agree,0,0.1,0,Other religion,Positive,No,1,0,0.1,I never pray," Although I sometimes question his existence, I do believe in God",agree,agree,strongly agree,uncertain,disagree,strongly disagree,0,0,1
1330,2,24,2,1507,Universal love,no,completed post-secondary,Better,A few times a year,no,no,yes,agree,agree,Dar Es Salaam,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,agree,0,0.1,0,Same religion,Positive,No,1,0,0,I never pray," Although I sometimes question his existence, I do believe in God",agree,agree,strongly agree,uncertain,disagree,strongly disagree,0,0,1
1331,1,24,3,1507,Control,yes,primary completed,Same,A few times a week,yes,yes,yes,disagree,agree,Dar Es Salaam,69,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.2,Same religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,uncertain,1,1,1
1331,2,24,3,1507,Control,yes,primary completed,Same,A few times a week,yes,yes,yes,disagree,agree,Dar Es Salaam,69,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.2,Other religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,uncertain,1,1,1
1332,1,24,4,1507,One true religion,yes,primary completed,worse,A few times a year,yes,yes,yes,agree,agree,Dar Es Salaam,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,agree,0,0,0.1,0.1,Other religion,No,No,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,uncertain,strongly agree,strongly agree,1,0,1
1332,2,24,4,1507,One true religion,yes,primary completed,worse,A few times a year,yes,yes,yes,agree,agree,Dar Es Salaam,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,agree,0,0,0.1,0.1,Same religion,No,No,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,uncertain,strongly agree,strongly agree,1,0,1
1333,1,24,5,1507,Universal love,no,primary completed,Same,A few times a week,yes,yes,yes,agree,agree,Dar Es Salaam,31,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.1,Same religion,Positive,No,1,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,uncertain,0,1,0
1333,2,24,5,1507,Universal love,no,primary completed,Same,A few times a week,yes,yes,yes,agree,agree,Dar Es Salaam,31,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.1,Other religion,Positive,No,1,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,uncertain,0,1,0
1334,1,24,6,1507,Control,yes,primary completed,worse,A few times a week,yes,yes,yes,disagree,agree,Dar Es Salaam,56,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.1,Other religion,Positive,No,1,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,0,0,1
1334,2,24,6,1507,Control,yes,primary completed,worse,A few times a week,yes,yes,yes,disagree,agree,Dar Es Salaam,56,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.1,Same religion,Positive,No,1,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,0,0,1
1335,1,24,7,1507,One true religion,yes,secondary completed,worse,A few times a week,yes,yes,yes,disagree,agree,Dar Es Salaam,41,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,agree,0,0,0.1,0.1,Other religion,No,No,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,0,1
1335,2,24,7,1507,One true religion,yes,secondary completed,worse,A few times a week,yes,yes,yes,disagree,agree,Dar Es Salaam,41,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,agree,0,0,0.1,0.1,Same religion,No,No,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,0,1
1336,1,24,8,1507,Universal love,yes,no schooling,Same,A few times a week,yes,yes,yes,agree,agree,Dar Es Salaam,71,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.2,Other religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,0,1
1336,2,24,8,1507,Universal love,yes,no schooling,Same,A few times a week,yes,yes,yes,agree,agree,Dar Es Salaam,71,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.2,Same religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,0,1
1337,1,24,9,1507,Control,yes,secondary completed,worse,About once a week,yes,yes,yes,agree,agree,Dar Es Salaam,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0.4,0.4,Other religion,No,No,0,0,0.4,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,agree,agree,agree,agree,disagree,agree,1,0,1
1337,2,24,9,1507,Control,yes,secondary completed,worse,About once a week,yes,yes,yes,agree,agree,Dar Es Salaam,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,agree,0.4,0.4,Same religion,No,No,0,0,0.4,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,agree,agree,agree,agree,disagree,agree,1,0,1
1338,1,24,10,1507,One true religion,yes,primary completed,Same,A few times a year,yes,yes,,agree,agree,Dar Es Salaam,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,agree,0,0,0,0,Same religion,No,No,0,0,0,Prayer is a regular part of my daily life," Although I sometimes question his existence, I do believe in God",strongly agree,,,,,,1,1,0
1338,2,24,10,1507,One true religion,yes,primary completed,Same,A few times a year,yes,yes,,agree,agree,Dar Es Salaam,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,agree,0,0,0,0,Other religion,No,No,0,0,0,Prayer is a regular part of my daily life," Although I sometimes question his existence, I do believe in God",strongly agree,,,,,,1,1,0
